orgid,orgname,mergecountry,year,oil_gas_fields,ETHPOL,strat_terror,strat_vio,ln_GDP_lag,ln_pop_lag,fh_dem_lag,elf_lag,ln_oil_group_lag,ln_oil_nat_lag,goal1_lag,goal2_lag,econgoal_lag,cultgoal_lag,forstsup_lag,relextrem_lag,viorepression_lag,eprautonomy_lag,eprpowersharing_lag,negotiations_lag,poldis_lag,ecdis_lag,polity2_lag,socservice_lag,orgabbrev,numcode,vmar_group,ccode,country,vmar_region,orgfounded,orgsplit,orgloc,orgopen,orglegal,orgmilitant,lead,orgpop,orgpolgr,orgpolgrdes,orgecgr,orgcultgr,relorg,leftorg,rightorg,natorg,ethorg,gendexc,gendinc,authorg,demorg,supremacist,envorg,otherorg,otherorgdes,storgrepress,stateviolence,orgsuccess,orgsucimpl,orgimpl,diasup,diafinsup,diahumsup,diapolsup,dianvmilsup,diavmilsup,forstsup,forstfinsup,forsthumsup,forstpolsup,forstnvmilsup,forstvmilsup,igosup,igofinsup,igohumsup,igopolsup,igonvmilsup,igovmilsup,ingosup,ingofinsup,ingohumsup,ingopolsup,ingonvmilsup,ingovmilsup,orgst1,orgst2,orgst3,orgst4,orgst5,orgst6,orgst7,orgst8,orgst8a,orgst8b,orgst9,orgst10,orgst11,orgst12,orglocmob,domorgprot,transprotarg,transprotloc,violrhetdom,violrhetrans,orgkill,orincid,militiaform,orglocviol,orgreb,intraorgcon,intrasev1,intrasev1des,intrasev2,intrasev2des,intrasev3,intrasev3des,interorgcon,intersev1,intersev1des,intersev2,intersev2des,intersev3,intersev3des,domorgviolence,dcivinfra,dgenciv,dethciv,dcomciv,dreligciv,dgovinfra,dnsecgov,dsecgov,transvioltarg,ttcivinfra,ttgenciv,ttethciv,ttcomciv,ttreligciv,ttgovinfra,ttnsecgov,ttsecgov,transvioloc,tlcivinfra,tlgenciv,tlethciv,tlcomciv,tlreligciv,tlgovinfra,tlnsecgov,tlsecgov,armattack,arson,assassin,hostage,bomb,hijack,kidnap,suicide,cbrn,otherviol,othervioldes,cbrnord,crime,moneylaun,arms,drug,human,sext,smuggle,robbery,resource,kidnapcrim,criofficial,crilocoff,cripolice,crimilitary,criborder,criother,criotherdes,domcrimnet,domneteth,domnetethdes,domnetrelig,domnetreligdes,domnetideo,domnetideodes,domnetother,domnetotherdes,transcrimnet,transneteth,transnetethdes,transnetrelig,transnetreligdes,transnetideo,transnetideodes,transnetother,transnetotherdes,_merge
6660311,Palestinian Liberation Front,West Bank/Gaza,1998,0,NA,0,0,8.033008575439453,14.811173439025879,5.5,0.2329999953508377,0,0,1,0,0,0,0,0,0,NA,NA,0,3,4,NA,0,PLF,66603,Palestinians,666,Israel,Middle East and North Africa,1977,0,2,1,1,1,3,2,4,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,4,1,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660107,Islamic Movement,Israel,1998,0,0.5477494597434998,0,0,9.963144302368164,15.579556465148926,2,0.30300000309944153,0,0,0,1,1,0,0,0,0,1,0,0,3,3,9,1,,66601,Arabs,666,Israel,Middle East and North Africa,NA,0,1,1,1,0,1,2,1,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,2,1,1,3,3,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660305,Palestine Democratic Union,West Bank/Gaza,1998,0,NA,0,0,8.033008575439453,14.811173439025879,5.5,0.2329999953508377,0,0,1,0,0,0,0,0,0,NA,NA,0,3,4,NA,0,FIDA,66603,Palestinians,666,Israel,Middle East and North Africa,1991,0,1,1,1,0,3,1,4,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660312,Hamas,West Bank/Gaza,1998,0,NA,2,2,8.033008575439453,14.811173439025879,5.5,0.2329999953508377,0,0,1,0,0,0,1,0,0,NA,NA,0,3,4,NA,1,,66603,Palestinians,666,Israel,Middle East and North Africa,1987,0,2,1,0,1,3,2,4,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,4,2,-1,1,1,NA,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,0,2,0,0,2,0,0,1,1,0,0,0,0,0,2,2,4,0,0,4,0,NA,NA,2,1,4,0,0,,0,,0,NA,1,3,Palestinian police,0,,0,,4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660102,Arab Democratic Party,Israel,1998,0,0.5477494597434998,0,0,9.963144302368164,15.579556465148926,2,0.30300000309944153,0,0,0,1,1,0,0,0,0,1,0,0,3,3,9,0,ADP,66601,Arabs,666,Israel,Middle East and North Africa,1988,0,1,1,1,0,3,2,1,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,1,3,2,0,4,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660105,Progressive List for Peace,Israel,1998,0,0.5477494597434998,0,0,9.963144302368164,15.579556465148926,2,0.30300000309944153,0,0,1,0,1,0,0,0,0,1,0,0,3,3,9,0,PLP,66601,Arabs,666,Israel,Middle East and North Africa,1984,0,1,1,1,0,3,1,-88,Independence for Palestinians,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660103,National Democratic Assembly,Israel,1998,0,0.5477494597434998,0,0,9.963144302368164,15.579556465148926,2,0.30300000309944153,0,0,0,1,0,1,0,0,0,1,0,0,3,3,9,0,NDA,66601,Arabs,666,Israel,Middle East and North Africa,1996,0,1,1,1,0,3,2,1,,0,1,0,0,0,0,1,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660302,Democratic Front for the Liberation of Palestine,West Bank/Gaza,1998,0,NA,0,0,8.033008575439453,14.811173439025879,5.5,0.2329999953508377,0,0,1,0,0,0,0,0,0,NA,NA,0,3,4,NA,0,DFLP,66603,Palestinians,666,Israel,Middle East and North Africa,1969,0,2,1,1,1,3,1,4,,0,0,0,1,0,1,0,0,0,0,1,0,0,0,NA,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,2,3,3,0,0,0,NA,NA,2,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660308,Palestinian Popular Struggle Front,West Bank/Gaza,1998,0,NA,0,0,8.033008575439453,14.811173439025879,5.5,0.2329999953508377,0,0,1,0,0,0,0,0,0,NA,NA,0,3,4,NA,0,PPSF,66603,Palestinians,666,Israel,Middle East and North Africa,1967,0,2,1,1,0,3,1,4,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660304,Popular Front for the Liberation of Palestine,West Bank/Gaza,1998,0,NA,0,0,8.033008575439453,14.811173439025879,5.5,0.2329999953508377,0,0,1,0,0,0,0,0,0,NA,NA,0,3,4,NA,0,PFLP,66603,Palestinians,666,Israel,Middle East and North Africa,1967,0,2,1,1,1,3,2,4,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,2,3,3,1,0,0,NA,NA,2,0,0,0,0,,0,,0,NA,1,1,-99,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660106,Sons of the Village,Israel,1998,0,0.5477494597434998,0,0,9.963144302368164,15.579556465148926,2,0.30300000309944153,0,0,1,0,0,0,0,0,0,1,0,0,3,3,9,0,,66601,Arabs,666,Israel,Middle East and North Africa,1969,0,1,1,1,1,2,2,-88,Independence for Palestinians; Equality for Israeli Arabs,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660307,Palestinian People's Party,West Bank/Gaza,1998,0,NA,0,0,8.033008575439453,14.811173439025879,5.5,0.2329999953508377,0,0,1,0,0,0,0,0,0,NA,NA,0,3,4,NA,0,PPP,66603,Palestinians,666,Israel,Middle East and North Africa,1982,0,1,1,1,0,3,2,4,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660306,National Movement for Change,Israel,1998,0,0.5477494597434998,0,0,9.963144302368164,15.579556465148926,2,0.30300000309944153,0,0,1,0,0,0,0,0,0,0,0,0,3,4,9,0,PNMC,66603,Palestinians,666,Israel,Middle East and North Africa,1995,0,1,1,1,0,3,1,4,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660104,Hadash,Israel,1999,0,0.5477494597434998,0,0,9.98216438293457,15.602424621582031,2,0.30300000309944153,0,0,0,1,1,1,0,0,0,1,0,0,3,3,9,0,,66601,Arabs,666,Israel,Middle East and North Africa,1977,1,1,1,1,0,3,2,1,,1,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,2,0,1,3,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,1,1,-99,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660311,Palestinian Liberation Front,West Bank/Gaza,1999,0,NA,0,0,8.112068176269531,14.836726188659668,5.5,0.2329999953508377,0,0,1,0,0,0,0,0,0,NA,NA,0,3,4,NA,0,PLF,66603,Palestinians,666,Israel,Middle East and North Africa,1977,0,2,1,1,1,3,2,4,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660312,Hamas,West Bank/Gaza,1999,0,NA,1,1,8.112068176269531,14.836726188659668,5.5,0.2329999953508377,0,0,1,0,0,0,1,0,1,NA,NA,0,3,4,NA,1,,66603,Palestinians,666,Israel,Middle East and North Africa,1987,0,2,1,0,1,3,2,4,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,4,2,-1,1,1,NA,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,0,2,0,0,2,0,0,1,0,0,0,0,0,0,2,2,4,0,0,4,0,NA,NA,2,1,1,0,0,,0,,0,NA,1,3,Palestinian police,0,,0,,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660103,National Democratic Assembly,Israel,1999,0,0.5477494597434998,0,0,9.98216438293457,15.602424621582031,2,0.30300000309944153,0,0,0,1,0,1,0,0,0,1,0,0,3,3,9,0,NDA,66601,Arabs,666,Israel,Middle East and North Africa,1996,1,1,1,1,0,3,2,1,,2,1,0,0,0,0,1,0,1,0,1,0,0,0,NA,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660106,Sons of the Village,Israel,1999,0,0.5477494597434998,0,0,9.98216438293457,15.602424621582031,2,0.30300000309944153,0,0,1,0,0,0,0,0,0,1,0,0,3,3,9,0,,66601,Arabs,666,Israel,Middle East and North Africa,1969,0,1,1,1,1,2,2,-88,Independence for Palestinians; Equality for Israeli Arabs,0,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660102,Arab Democratic Party,Israel,1999,0,0.5477494597434998,0,0,9.98216438293457,15.602424621582031,2,0.30300000309944153,0,0,0,1,1,0,0,0,0,1,0,0,3,3,9,0,ADP,66601,Arabs,666,Israel,Middle East and North Africa,1988,0,1,1,1,0,3,2,1,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660306,National Movement for Change,Israel,1999,0,0.5477494597434998,0,0,9.98216438293457,15.602424621582031,2,0.30300000309944153,0,0,1,0,0,0,0,0,0,0,0,0,3,4,9,0,PNMC,66603,Palestinians,666,Israel,Middle East and North Africa,1995,0,1,1,1,0,3,1,4,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660107,Islamic Movement,Israel,1999,0,0.5477494597434998,1,1,9.98216438293457,15.602424621582031,2,0.30300000309944153,0,0,0,1,0,0,0,0,0,1,0,0,3,3,9,1,,66601,Arabs,666,Israel,Middle East and North Africa,NA,0,1,1,1,NA,1,2,1,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,0,2,1,1,5,3,0,2,0,NA,NA,0,1,0,0,0,,0,,0,NA,1,1,Jeraisi's Supporters,0,,0,,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,1,stone throwing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660101,Ta'al,Israel,1999,0,0.5477494597434998,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,66601,Arabs,666,Israel,Middle East and North Africa,1999,0,1,1,1,0,4,2,1,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660301,Fatah/Palestinian Liberation Organization,West Bank/Gaza,1999,0,NA,0,0,8.112068176269531,14.836726188659668,5.5,0.2329999953508377,0,0,1,0,0,0,1,0,0,NA,NA,1,3,4,NA,0,PLO,66603,Palestinians,666,Israel,Middle East and North Africa,1959,0,2,1,1,1,4,3,4,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,1,1,2,3,2,NA,NA,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,0,0,2,0,2,3,1,0,0,0,NA,NA,2,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660308,Palestinian Popular Struggle Front,West Bank/Gaza,1999,0,NA,0,0,8.112068176269531,14.836726188659668,5.5,0.2329999953508377,0,0,1,0,0,0,0,0,0,NA,NA,0,3,4,NA,0,PPSF,66603,Palestinians,666,Israel,Middle East and North Africa,1967,0,2,1,1,0,3,1,4,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660303,Palestinian Islamic Jihad,West Bank/Gaza,1999,0,NA,1,1,8.112068176269531,14.836726188659668,5.5,0.2329999953508377,0,0,1,0,0,0,1,0,0,NA,NA,0,3,4,NA,0,PIJ,66603,Palestinians,666,Israel,Middle East and North Africa,1979,0,2,0,0,1,2,2,4,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,NA,4,2,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,1,0,0,0,0,0,2,4,0,3,0,0,NA,NA,2,3,1,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660105,Progressive List for Peace,Israel,1999,0,0.5477494597434998,0,0,9.98216438293457,15.602424621582031,2,0.30300000309944153,0,0,1,0,1,0,0,0,0,1,0,0,3,3,9,0,PLP,66601,Arabs,666,Israel,Middle East and North Africa,1984,0,1,1,1,0,3,1,-88,Independence for Palestinians,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
6660307,Palestinian People's Party,West Bank/Gaza,1999,0,NA,0,0,8.112068176269531,14.836726188659668,5.5,0.2329999953508377,0,0,1,0,0,0,0,0,0,NA,NA,0,3,4,NA,0,PPP,66603,Palestinians,666,Israel,Middle East and North Africa,1982,0,1,1,1,0,3,2,4,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,NA,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,NA,NA,0,0,0,0,0,,0,,0,NA,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,0,,0,,0,NA,0,NA,3
